fecha_vto,aplicacion,adicional,debe,haber
2023-12-18,0003-00020682,                                        ,0.00,806304.07
2024-01-06,0003-00020754,MERCOVAN ARGENTINA SRL                  ,657000.00,0.00
2023-12-22,0003-00020754,                                        ,0.00,657000.00
2024-01-06,0003-00020758,MERCOVAN ARGENTINA SRL                  ,752254.58,0.00
2024-01-06,0003-00020759,MERCOVAN ARGENTINA SRL                  ,788970.82,0.00
2024-01-06,0003-00020768,MERCOVAN ARGENTINA SRL                  ,93860.91,0.00
2024-01-18,0003-00020835,MERCOVAN ARGENTINA SRL                  ,744000.00,0.00
2024-01-03,0003-00020835,                                        ,0.00,744000.00
2024-01-20,0003-00020868,MERCOVAN ARGENTINA SRL                  ,50820.00,0.00
2024-01-20,0003-00020869,MERCOVAN ARGENTINA SRL                  ,295240.00,0.00
2024-01-23,0003-00020885,MERCOVAN ARGENTINA SRL                  ,1640000.00,0.00
2024-01-08,0003-00020885,                                        ,0.00,1640000.00
2024-01-08,0003-00020868,                                        ,0.00,50820.00
2024-01-24,0003-00020895,MERCOVAN ARGENTINA SRL                  ,295240.00,0.00
2024-01-10,0003-00020895,                                        ,0.00,295240.00
2024-01-26,0003-00020938,MERCOVAN ARGENTINA SRL                  ,921250.00,0.00
2024-01-27,0003-00020963,MERCOVAN ARGENTINA SRL                  ,921250.00,0.00
2024-01-12,0003-00020963,                                        ,0.00,921250.00
2024-01-12,0003-00001643,                                        ,0.00,148104.00
2024-01-12,0003-00001644,                                        ,0.00,202771.80
2024-01-30,0003-00020976,MERCOVAN ARGENTINA SRL                  ,448000.00,0.00
2024-01-15,0003-00020976,                                        ,0.00,448000.00
2024-01-30,0003-00020982,MERCOVAN ARGENTINA SRL                  ,924199.21,0.00
2024-02-01,0003-00021008,MERCOVAN ARGENTINA SRL                  ,1221465.96,0.00
2024-02-07,0003-00021063,MERCOVAN ARGENTINA SRL                  ,4641893.96,0.00
2024-01-31,0003-00021063,MERCOVAN ARGENTINA SRL                  ,0.00,4641893.96
2024-02-15,0003-00021145,MERCOVAN ARGENTINA SRL                  ,3178447.02,0.00
2024-02-17,0003-00021164,MERCOVAN ARGENTINA SRL                  ,1161675.99,0.00
2024-02-17,0003-00021165,MERCOVAN ARGENTINA SRL                  ,1701877.10,0.00
2024-01-10,0003-00020938,                                        ,0.00,921250.00
2024-01-12,0003-00020869,                                        ,0.00,295240.00
2024-02-22,0003-00021196,MERCOVAN ARGENTINA SRL                  ,732600.55,0.00
2024-02-09,0003-00021165,MERCOVAN ARGENTINA SRL                  ,0.00,1701877.10
2024-02-24,0003-00021211,MERCOVAN ARGENTINA SRL                  ,2719487.10,0.00
2024-02-09,0003-00021196,MERCOVAN ARGENTINA SRL                  ,0.00,732600.55
2024-02-24,0003-00021213,MERCOVAN ARGENTINA SRL                  ,1206920.55,0.00
2024-02-14,0003-00021213,                                        ,0.00,474320.00
2024-03-02,0003-00021241,MERCOVAN ARGENTINA SRL                  ,1182447.62,0.00
2024-03-09,0003-00021283,MERCOVAN ARGENTINA SRL                  ,1130342.55,0.00
2024-03-16,0003-00021354,MERCOVAN ARGENTINA SRL                  ,1102417.69,0.00
2024-03-21,0003-00021391,MERCOVAN ARGENTINA SRL                  ,3821584.14,0.00
2024-03-30,0003-00021471,MERCOVAN ARGENTINA SRL                  ,1391068.03,0.00
2024-04-06,0003-00021539,MERCOVAN ARGENTINA SRL                  ,1239758.74,0.00
2024-04-11,0003-00021579,MERCOVAN ARGENTINA SRL                  ,1255112.43,0.00
2024-04-11,0003-00021580,MERCOVAN ARGENTINA SRL                  ,1345402.63,0.00
2024-04-11,0003-00021581,MERCOVAN ARGENTINA SRL                  ,1451589.81,0.00
2024-04-18,0003-00021589,MERCOVAN ARGENTINA SRL                  ,1662618.95,0.00
2024-03-19,0003-00020758,                                        ,0.00,752254.58
2024-03-19,0003-00020768,                                        ,0.00,93860.91
2024-03-19,0003-00021008,                                        ,0.00,1221465.96
2024-03-19,0003-00021164,                                        ,0.00,1161675.99
2024-03-19,0003-00021213,                                        ,0.00,732600.55
2024-03-19,0003-00021283,                                        ,0.00,1130342.55
2024-03-19,0003-00021471,                                        ,0.00,1391068.03
2024-03-19,0003-00020581,                                        ,0.00,1578671.27
2024-03-19,0003-00020759,                                        ,0.00,788970.82
2024-03-19,0003-00020982,                                        ,0.00,924199.21
2024-03-19,0003-00021145,                                        ,0.00,3178447.02
2024-03-19,0003-00021211,                                        ,0.00,2719487.10
2024-03-19,0003-00021241,                                        ,0.00,1182447.62
2024-03-19,0003-00021354,                                        ,0.00,751541.86
2024-03-19,0003-00020484,                                        ,0.00,1039212.13
2024-04-05,0003-00021581,MERCOVAN ARGENTINA SRL                  ,0.00,961859.25
2024-04-08,0003-00020660,                                        ,0.00,731000.00
2024-04-08,0003-00020661,                                        ,0.00,731000.00
2024-04-08,0003-00020663,                                        ,0.00,365500.01
2024-04-24,0003-00021627,MERCOVAN ARGENTINA SRL                  ,413017.77,0.00
2024-04-09,0003-00021627,                                        ,0.00,413017.77
2024-04-24,0003-00021631,MERCOVAN ARGENTINA SRL                  ,1401971.34,0.00
2024-04-24,0003-00021632,MERCOVAN ARGENTINA SRL                  ,1378603.82,0.00
2024-04-24,0003-00021633,MERCOVAN ARGENTINA SRL                  ,1782718.41,0.00
2024-04-25,0003-00021665,MERCOVAN ARGENTINA SRL                  ,413017.77,0.00
2024-04-25,0003-00021666,MERCOVAN ARGENTINA SRL                  ,413017.77,0.00
2024-04-10,0003-00021665,                                        ,0.00,413017.77
2024-04-10,0003-00021666,                                        ,0.00,413017.77
2024-04-26,0003-00021676,MERCOVAN ARGENTINA SRL                  ,1495368.82,0.00
2024-04-27,0003-00021693,MERCOVAN ARGENTINA SRL                  ,1853016.99,0.00
2024-04-27,0003-00021694,MERCOVAN ARGENTINA SRL                  ,570091.50,0.00
2024-05-01,0003-00021728,MERCOVAN ARGENTINA SRL                  ,1538389.89,0.00
2024-05-04,0003-00021752,MERCOVAN ARGENTINA SRL                  ,1376652.57,0.00
2024-05-08,0003-00021774,MERCOVAN ARGENTINA SRL                  ,1666050.21,0.00
2024-05-08,0003-00021782,MERCOVAN ARGENTINA SRL                  ,1698000.01,0.00
2024-04-23,0003-00021782,                                        ,0.00,1698000.01
2024-05-10,0003-00021801,MERCOVAN ARGENTINA SRL                  ,1648000.00,0.00
2024-04-24,0003-00021801,                                        ,0.00,1648000.00
2024-05-10,0003-00021805,MERCOVAN ARGENTINA SRL                  ,1493306.98,0.00
2024-05-10,0003-00021806,MERCOVAN ARGENTINA SRL                  ,2096485.93,0.00
2024-05-15,0003-00021840,MERCOVAN ARGENTINA SRL                  ,2122500.00,0.00
2024-04-30,0003-00021840,                                        ,0.00,2122500.00
2024-05-17,0003-00021841,MERCOVAN ARGENTINA SRL                  ,697600.01,0.00
2024-05-02,0003-00021841,                                        ,0.00,697600.01
2024-05-02,0003-00021391,                                        ,0.00,3821584.14
2024-05-02,0003-00021579,                                        ,0.00,1255112.43
2024-05-02,0003-00021581,                                        ,0.00,489730.56
2024-05-02,0003-00021631,                                        ,0.00,1401971.34
2024-05-02,0003-00021539,                                        ,0.00,1239758.74
2024-05-02,0003-00021580,                                        ,0.00,1345402.63
2024-05-02,0003-00021589,                                        ,0.00,1662618.95
2024-05-02,0003-00021632,                                        ,0.00,1378603.81
2024-05-18,0003-00021851,MERCOVAN ARGENTINA SRL                  ,1640374.01,0.00
2024-05-18,0003-00021860,MERCOVAN ARGENTINA SRL                  ,1095238.76,0.00
2024-05-23,0003-00021887,MERCOVAN ARGENTINA SRL                  ,413017.00,0.00
2024-05-23,0003-00021888,MERCOVAN ARGENTINA SRL                  ,413017.00,0.00
2024-03-19,0003-00008678,                                        ,0.04,0.00
2024-04-24,0003-00021632,                                        ,0.00,0.01
2024-03-19,0003-00008678,                                        ,0.00,0.03
2024-05-02,0003-00008678,                                        ,0.00,0.01
2024-06-01,0003-00021974,MERCOVAN ARGENTINA SRL                  ,2060207.71,0.00
2024-05-10,0003-00021887,                                        ,0.00,413017.00
2024-05-10,0003-00021888,                                        ,0.00,413017.00
2024-06-21,0003-00022162,MERCOVAN ARGENTINA SRL                  ,2564400.06,0.00
2024-06-21,0003-00022173,MERCOVAN ARGENTINA SRL                  ,2623753.23,0.00
2024-06-28,0003-00022229,MERCOVAN ARGENTINA SRL                  ,1718724.74,0.00
2024-06-13,0003-00022229,MERCOVAN ARGENTINA SRL                  ,0.00,176000.01
2024-06-06,0003-00022162,                                        ,0.00,2564400.06
2024-06-14,0003-00021633,                                        ,0.00,1782718.41
2024-06-14,0003-00021693,                                        ,0.00,1853016.99
2024-06-14,0003-00021728,                                        ,0.00,1538389.89
2024-06-14,0003-00021774,                                        ,0.00,1666050.21
2024-06-14,0003-00021806,                                        ,0.00,2096485.93
2024-06-14,0003-00021860,                                        ,0.00,1095238.76
2024-06-14,0003-00021676,                                        ,0.00,1495368.82
2024-06-14,0003-00021694,                                        ,0.00,570091.50
2024-06-14,0003-00021752,                                        ,0.00,1376652.57
2024-06-14,0003-00021805,                                        ,0.00,1493306.98
2024-06-14,0003-00021851,                                        ,0.00,1640374.01
2024-06-14,0003-00021974,                                        ,0.00,2060207.71
2024-07-13,0003-00022322,MERCOVAN ARGENTINA SRL                  ,2723727.58,0.00
2024-06-28,0003-00022322,MERCOVAN ARGENTINA SRL                  ,0.00,260000.00
2024-07-17,0003-00022363,MERCOVAN ARGENTINA SRL                  ,1727046.33,0.00
2024-07-02,0003-00022363,MERCOVAN ARGENTINA SRL                  ,0.00,70000.04
2024-07-17,0003-00022364,MERCOVAN ARGENTINA SRL                  ,2379600.19,0.00
2024-07-02,0003-00022364,MERCOVAN ARGENTINA SRL                  ,0.00,154000.00
2024-07-20,0003-00022396,MERCOVAN ARGENTINA SRL                  ,1584372.19,0.00
2024-07-31,0003-00022490,MERCOVAN ARGENTINA SRL                  ,2249066.57,0.00
2024-08-06,0003-00022548,MERCOVAN ARGENTINA SRL                  ,2406992.12,0.00
2024-07-22,0003-00022548,MERCOVAN ARGENTINA SRL                  ,0.00,147000.00
2024-08-10,0003-00022582,MERCOVAN ARGENTINA SRL                  ,918000.00,0.00
2024-08-13,0003-00022595,MERCOVAN ARGENTINA SRL                  ,1813665.79,0.00
2024-08-13,0003-00022596,MERCOVAN ARGENTINA SRL                  ,1462108.34,0.00
2024-07-26,0003-00022582,                                        ,0.00,918000.00
2024-08-14,0003-00022612,MERCOVAN ARGENTINA SRL                  ,1845922.98,0.00
2024-07-30,0003-00022612,MERCOVAN ARGENTINA SRL                  ,0.00,250000.01
2024-08-14,0003-00022613,MERCOVAN ARGENTINA SRL                  ,330000.00,0.00
2024-07-30,0003-00022613,MERCOVAN ARGENTINA SRL                  ,0.00,330000.00
2024-08-27,0003-00022703,MERCOVAN ARGENTINA SRL                  ,1250572.51,0.00
2024-08-29,0003-00022737,MERCOVAN ARGENTINA SRL                  ,1813950.43,0.00
2024-08-14,0003-00022737,MERCOVAN ARGENTINA SRL                  ,0.00,347000.00
2024-08-29,0003-00022740,MERCOVAN ARGENTINA SRL                  ,1982735.04,0.00
2024-08-31,0003-00022777,MERCOVAN ARGENTINA SRL                  ,1288231.34,0.00
2024-09-03,0003-00022779,MERCOVAN ARGENTINA SRL                  ,105000.00,0.00
2024-08-19,0003-00022779,MERCOVAN ARGENTINA SRL                  ,0.00,105000.00
2024-08-12,0003-00022173,                                        ,0.00,2623753.23
2024-08-12,0003-00022322,                                        ,0.00,2463727.58
2024-08-12,0003-00022364,                                        ,0.00,2225600.19
2024-08-12,0003-00022490,                                        ,0.00,2249066.57
2024-08-12,0003-00022596,                                        ,0.00,1462108.34
2024-08-12,0003-00022229,                                        ,0.00,1542724.73
2024-08-12,0003-00022363,                                        ,0.00,1657046.29
2024-08-12,0003-00022396,                                        ,0.00,1584372.19
2024-08-12,0003-00022548,                                        ,0.00,2259992.10
2024-09-05,0003-00022805,MERCOVAN ARGENTINA SRL                  ,241500.00,0.00
2024-08-21,0003-00022805,MERCOVAN ARGENTINA SRL                  ,0.00,241500.00
2024-09-10,0003-00022840,MERCOVAN ARGENTINA SRL                  ,2395037.47,0.00
2024-08-26,0003-00022840,MERCOVAN ARGENTINA SRL                  ,0.00,384000.00
2024-09-10,0003-00022841,MERCOVAN ARGENTINA SRL                  ,969655.28,0.00
2024-09-12,0003-00022866,MERCOVAN ARGENTINA SRL                  ,2759389.51,0.00
2024-09-12,0003-00022867,MERCOVAN ARGENTINA SRL                  ,2016947.79,0.00
2024-08-28,0003-00022867,MERCOVAN ARGENTINA SRL                  ,0.00,190000.00
